,quantile 1,quantile 2,quantile 3,quantile 4,quantile 5,L/S
20080104,1.019134888888889,1.0074521333333333,1.0154350222222222,1.0201608444444445,1.0224642666666666,1.0033293777777779
20080111,0.9325520888888889,0.9400581333333333,0.9439594222222222,0.9289111999999999,0.9245384888888889,0.9919864
20080118,0.9289053777777778,0.9141124,0.9118391555555556,0.9218468888888889,0.9078724,0.9789670222222223
20080125,0.9878136444444444,1.0123213777777778,1.0333977777777779,1.0332026222222221,1.032252311111111,1.0444386666666667
20080201,1.0498743362831857,1.0480167256637167,1.0351141592920354,1.034513185840708,1.03825796460177,0.9883836283185841
20080205,1.0549037168141593,1.0559147787610619,1.0483655309734514,1.0486841150442479,1.0534602654867256,0.9985565486725664
20080215,0.9615948672566372,0.9685304867256637,0.965372831858407,0.9623754424778761,0.9580378761061947,0.9964430088495575
20080222,1.0639945132743363,1.0727791150442478,1.0785961946902654,1.0784215486725663,1.0771850442477875,1.0131905309734512
20080229,0.9447027433628319,0.9533054867256637,0.9495924778761061,0.9518244690265486,0.9552256194690266,1.0105228761061946
20080307,0.866355221238938,0.8664134513274336,0.8573198230088495,0.8650837168141592,0.8507271681415929,0.9843719469026548
20080314,1.0216083628318584,1.0045863274336284,0.9973151769911505,0.9741642477876106,0.9814515044247788,0.9598431415929204
20080321,0.9233878761061947,0.9336365486725664,0.9469524336283186,0.949565221238938,0.9428485398230089,1.0194606637168142
20080328,0.9607526548672566,0.9598653982300884,0.9526659734513274,0.9637455309734514,0.9865607079646017,1.0258080530973452
20080403,0.9426596017699115,0.9277746460176991,0.926979203539823,0.9303713716814159,0.9480072123893805,1.005347610619469
20080411,0.9225630530973452,0.9046378761061946,0.8973119469026549,0.8980194247787611,0.8929610176991151,0.97039796460177
20080418,1.1031093805309735,1.0972873451327434,1.1141674336283187,1.126997831858407,1.1349637610619467,1.0318543805309732
20080425,1.0274771238938054,1.0225407522123895,1.0261888938053096,1.0255374336283185,1.0577096017699115,1.0302324778761063
20080430,1.0170084070796461,0.9999711946902655,1.0026526991150442,0.9950049115044248,0.9946844247787611,0.977676017699115
20080509,0.9794391150442477,1.0091323008849558,1.0029796017699115,1.01645296460177,1.0265186725663717,1.047079557522124
20080516,0.9126183628318584,0.9097255309734513,0.9067018584070796,0.9073256637168142,0.9043315486725665,0.991713185840708
20080523,1.0083482300884956,1.0145519026548673,1.0180835840707965,1.023999203539823,1.0302876548672566,1.021939424778761
20080530,0.870728628318584,0.8550458407079646,0.8650981858407081,0.8734242920353983,0.8809046017699115,1.0101759734513274
20080606,0.8363732300884956,0.842722389380531,0.8344978318584071,0.8252049115044249,0.8240498230088495,0.9876765929203539
20080613,0.9128580088495575,0.9070280088495575,0.8985057522123894,0.8975218141592921,0.8992261504424779,0.9863681415929204
20080620,1.0241560176991151,1.0273476991150443,1.0270423008849558,1.0221703982300885,1.0320407079646017,1.0078846902654868
20080627,1.0796834070796462,1.0853622566371681,1.09383203539823,1.0915833185840709,1.0878650442477875,1.0081816371681416
20080704,1.0193826991150443,1.0345935398230088,1.0419846017699115,1.0480051769911505,1.0508865486725663,1.0315038495575222
20080711,0.976701238938053,0.9804888938053098,0.9850107522123894,0.9831384513274336,0.9827437168141593,1.0060424778761061
20080718,1.0238823008849558,1.0252938495575221,1.0336328318584072,1.0352000884955752,1.0391513716814158,1.0152690707964602
20080725,0.9338874778761062,0.9276219469026549,0.9279145575221239,0.929826814159292,0.9285682743362832,0.9946807964601769
20080801,0.8167661471861472,0.8284098268398268,0.8210703896103897,0.8122967532467532,0.8143816450216451,0.997615497835498
20080808,0.9099379653679653,0.9065180086580086,0.9165007359307359,0.9104825541125541,0.9058474891774893,0.9959095238095239
20080815,1.0365560173160173,1.040961645021645,1.039360432900433,1.0436439393939394,1.0439575324675325,1.0074015151515152
20080822,0.9408822510822511,0.9400489610389611,0.9463942424242424,0.9492632467532468,0.9547554978354978,1.0138732467532467
20080829,0.8862710822510822,0.9150241125541126,0.9099169696969697,0.9227998701298701,0.9174152813852814,1.0311441991341992
20080905,0.9694715584415584,0.9763384848484848,0.9774732900432901,0.9765752813852814,0.975576277056277,1.0061047186147185
20080912,1.013483896103896,1.0103147186147186,1.0286767965367964,1.0248870995670996,1.0256874891774892,1.012203593073593
20080919,0.9418278354978354,0.9290425974025974,0.9356303463203464,0.9453720779220779,0.9512924242424242,1.0094645887445888
20080926,0.9160731168831169,0.9095883116883117,0.9082794805194805,0.9082006926406926,0.9030471861471862,0.9869740692640693
20081010,0.9485795238095238,0.9560787445887445,0.9566471861471861,0.9550558874458874,0.9416376190476191,0.9930580952380952
20081017,0.8917436796536797,0.8826284415584416,0.8932989177489177,0.9003438528138529,0.8920861471861472,1.0003424675324675
20081024,0.9559941991341991,0.965470735930736,0.9586450216450216,0.9622942424242424,0.9658741558441558,1.0098799567099568
20081031,1.077206406926407,1.087876277056277,1.0907105194805193,1.100803116883117,1.1037496536796538,1.0265432467532467
20081107,1.1252631168831169,1.145840173160173,1.1581024242424243,1.1743192207792208,1.1858303896103897,1.0605672727272728
20081114,0.9360013852813853,0.933658051948052,0.9357041991341991,0.935971038961039,0.9336336796536796,0.9976322943722944
20081121,1.039105064935065,1.0490802597402598,1.0402435064935065,1.0419161904761904,1.038078181818182,0.9989731168831169
20081128,1.09496341991342,1.1191931601731602,1.1271988744588743,1.1459987012987014,1.1690101298701299,1.07404670995671
20081205,0.9376832467532468,0.9473669264069264,0.9442425541125541,0.943742987012987,0.9452537229437229,1.0075704761904762
20081212,1.0475722943722943,1.0408652380952381,1.0555715584415584,1.0552257142857142,1.0679554112554113,1.020383116883117
20081219,0.9118080086580087,0.9006435064935066,0.89162329004329,0.8948403896103896,0.8877332467532466,0.9759252380952379
20081226,1.0531772727272726,1.0517047186147186,1.065387619047619,1.0553690043290043,1.0645312554112554,1.0113539826839828
20081231,1.038972683982684,1.0582402164502165,1.0554257142857142,1.0648674891774892,1.0674741558441558,1.0285014718614718
20090109,1.0171242424242424,1.0303507792207791,1.0321909956709956,1.0342357575757577,1.0408823376623377,1.0237580952380951
20090116,1.0469150216450216,1.046375064935065,1.0461185281385281,1.0449660606060607,1.0463087012987013,0.9993936796536796
20090123,1.091546141078838,1.1052183817427386,1.1152028630705395,1.1236679253112034,1.1342497510373444,1.0427036099585063
20090206,1.0814028630705395,1.0935454771784232,1.1091973443983403,1.1095236099585062,1.1053236929460581,1.0239208298755187
20090213,1.007161244813278,1.0048934439834025,1.0054365560165974,1.0042249377593362,1.0042884232365146,0.9971271784232365
20090220,0.8549119917012448,0.8511535684647303,0.8403010788381743,0.8513386307053942,0.8681048132780083,1.0131928215767636
20090227,1.0121911203319502,1.026998215767635,1.0312000414937759,1.030244439834025,1.0196344813278009,1.0074433609958506
20090306,1.0221723651452281,1.0268616182572614,1.034868132780083,1.0285528215767634,1.0279555601659751,1.005783195020747
20090313,1.0818576348547717,1.0850167634854773,1.0872654771784231,1.0938429045643154,1.087631742738589,1.0057741078838174
20090320,1.0111065975103735,1.0199321991701245,1.0173696680497926,1.0221446887966805,1.025400746887967,1.0142941493775934
20090327,1.0287068464730291,1.0301834024896266,1.0272221991701245,1.0421732780082988,1.024978713692946,0.996271867219917
20090403,1.051535518672199,1.0429451452282157,1.0423857676348547,1.0419099170124482,1.038274398340249,0.9867388796680497
20090410,1.0323034439834025,1.0417407883817427,1.0537904564315352,1.0555652697095437,1.0554041908713694,1.0231007468879667
20090417,0.8948885892116182,0.912180580912863,0.9046695020746888,0.907855643153527,0.9126086721991702,1.017720082987552
20090424,1.1067873858921162,1.099335601659751,1.10076132780083,1.094954356846473,1.083617468879668,0.9768300829875518
20090430,0.97974755186722,0.9881569709543568,0.9904822821576763,0.9912486721991701,0.9890801659751037,1.0093326141078838
20090508,1.0543790871369294,1.0528453526970956,1.0530444813278008,1.0513213692946057,1.0399117427385893,0.9855326556016598
20090515,0.9798235269709543,0.9933851452282157,0.9848321161825726,0.9872192116182573,0.9934754771784232,1.0136519502074688
20090522,1.032171161825726,1.0354823236514523,1.0396673858921162,1.0320124896265561,1.0370928630705394,1.0049217012448133
20090527,1.0005925311203319,1.0065696680497926,1.0058520746887967,1.0101584647302904,1.0205989626556016,1.0200064315352697
20090605,0.9977134024896266,0.9992414107883817,1.0111675103734439,1.0048271784232365,1.0054003734439834,1.0076869709543568
20090612,1.0091447302904564,1.0133403319502075,1.0175605809128632,1.0154820746887967,1.0155007468879669,1.0063560165975103
20090619,1.0261964315352696,1.023813029045643,1.0190651867219918,1.0179916182572615,1.0187365145228215,0.9925400829875519
20090626,1.025126970954357,1.0314676763485477,1.031617468879668,1.024245726141079,1.0199520331950207,0.9948250622406639
20090703,1.0419713278008298,1.0455848547717843,1.03704510373444,1.0532452697095436,1.0461346473029045,1.0041633195020747
20090710,1.0345394190871369,1.0450364730290456,1.0489553112033194,1.0533688381742738,1.054279377593361,1.0197399585062241
20090717,1.011733734439834,1.0162266390041494,1.0154515767634855,1.0118294190871369,1.0192220746887968,1.0074883402489627
20090724,1.0054358091286306,1.0092589626556017,1.0145170539419088,1.0116564315352696,1.019028091286307,1.0135922821576764
20090731,0.9559453036437247,0.966110971659919,0.9726415789473685,0.9836328744939271,1.0018597165991903,1.0459144129554656
20090807,0.8555048987854251,0.8440370850202429,0.843377854251012,0.8357714574898786,0.828657125506073,0.9731522267206478
20090814,1.0647086639676113,1.058392914979757,1.0530094331983806,1.0425087044534413,1.0434643724696357,0.9787557085020243
20090821,0.9135574493927126,0.9114908906882592,0.916472024291498,0.9347339676113361,0.9315561538461538,1.0179987044534413
20090828,1.0685731174089068,1.0729927530364374,1.0776925910931174,1.0793474493927124,1.0800666801619434,1.0114935627530364
20090904,1.0545738056680163,1.0552929149797572,1.0564773684210527,1.0536082186234819,1.055804008097166,1.0012302024291497
20090911,1.0032467611336033,1.0159136842105263,1.0143156680161942,1.0170682995951417,1.0295033198380568,1.0262565587044534
20090918,0.8937946963562753,0.8925409311740892,0.8941771659919028,0.9015005263157895,0.9073407287449393,1.013546032388664
20090925,1.056168056680162,1.0636691902834008,1.0595655870445344,1.063806842105263,1.0588306882591092,1.0026626315789473
20090930,1.0427395546558704,1.0349477732793522,1.0370085425101214,1.040974939271255,1.0372987044534412,0.9945591497975709
20091009,1.0564131174089069,1.0482958704453442,1.0584430769230768,1.0606673684210526,1.0661874898785426,1.0097743724696358
20091016,1.0168666801619433,1.0225407692307693,1.0244047368421052,1.0310023076923076,1.033371902834008,1.0165052226720648
20091023,1.006290890688259,1.00958012145749,1.0044319838056681,1.0014876923076923,0.9972122267206478,0.9909213360323886
20091030,1.037991862348178,1.0483016194331984,1.0535195546558704,1.0585862753036437,1.0689743319838056,1.0309824696356276
20091106,1.0387413765182185,1.0404095951417005,1.0438045344129554,1.040231983805668,1.0499727125506073,1.0112313360323888
20091113,1.0422071659919028,1.0492866801619434,1.0549678542510121,1.0500436437246963,1.0520961943319838,1.009889028340081
20091120,0.9666558299595142,0.9508793522267207,0.9536178947368421,0.9565363157894736,0.9504563967611336,0.9838005668016194
20091127,1.0249571659919028,1.0358374898785425,1.0498328340080971,1.0519977327935224,1.0480674898785425,1.0231103238866397
20091204,0.9862517408906882,0.984701012145749,0.9830372064777329,0.9837157894736842,0.9852798785425101,0.9990281376518219
20091211,0.9442363157894736,0.9398619028340081,0.9392735222672064,0.9452468825910931,0.9436875708502025,0.9994512550607288
20091218,1.0493421862348178,1.044174089068826,1.040265910931174,1.0295622267206477,1.0283886639676114,0.9790464777327935
20091225,1.0246523481781376,1.020245870445344,1.026591012145749,1.0210374089068825,1.0180708097165991,0.9934184615384616
20091231,1.001250850202429,1.0064677327935223,1.0065464372469635,1.0001945344129555,1.0013906882591093,1.0001398380566802
20100108,1.0507033603238867,1.0597954655870445,1.0570788663967612,1.0585305263157896,1.0600014574898786,1.009298097165992
20100115,0.9156865587044534,0.9264986234817814,0.9281574898785425,0.9345804858299596,0.9387763967611337,1.0230898380566802
20100122,0.9747010526315789,0.9642087044534413,0.9575356680161944,0.9527938866396761,0.9491491497975708,0.9744480971659919
20100129,0.9927812927756654,0.9982547148288974,1.0074239923954373,1.0030647148288974,1.0043121292775665,1.0115308365019011
20100205,1.0198058935361216,1.0271009125475286,1.0268653231939164,1.0256289733840305,1.0237454752851711,1.0039395817490495
20100212,1.064774372623574,1.0661652851711025,1.0575531178707225,1.0563077186311787,1.0534486311787072,0.988674258555133
20100226,0.9806525095057034,0.9871027376425856,0.9944752471482889,0.99995463878327,1.0024225475285171,1.0217700380228136
20100305,0.9553155513307985,0.9549296958174904,0.9618002661596958,0.9600217870722434,0.9613004562737643,1.0059849049429657
20100312,1.0493795437262357,1.0509619391634981,1.054591330798479,1.0537073003802282,1.0565456653992396,1.007166121673004
20100319,1.0043077186311786,1.0047007604562737,1.0084314828897338,1.0062728136882129,1.005439885931559,1.0011321673003801
20100326,1.0316088593155894,1.031024258555133,1.0254827756653992,1.029178174904943,1.028534980988593,0.9969261216730038
20100402,1.0091241825095056,1.0075751711026617,1.0037062737642586,1.0083509885931559,1.0113852851711027,1.002261102661597
20100409,0.9429077186311787,0.9324938783269963,0.9425961596958174,0.9371263117870723,0.9445758935361217,1.001668174904943
20100416,1.041054030418251,1.0360600760456273,1.0332230038022814,1.0241350950570343,1.0122050570342205,0.9711510266159695
20100423,0.9100616349809886,0.9084610266159696,0.8994311406844107,0.8978325855513308,0.9108818631178708,1.000820228136882
20100430,0.9248965399239544,0.931006349809886,0.9305984030418251,0.9437972623574145,0.9457734600760457,1.0208769201520913
20100507,0.9191342205323194,0.8972403041825094,0.9087031558935361,0.9080630038022813,0.9240401520912548,1.0049059315589353
20100514,1.0585384790874526,1.0532881368821292,1.051521102661597,1.0495541064638783,1.0559640684410647,0.9974255893536121
20100521,0.9909491254752851,0.9825194296577947,0.9840212167300381,0.9793027376425856,0.9837165399239544,0.9927674144486692
20100528,0.9929161216730038,0.9906547148288973,0.9879446768060837,0.9868528897338403,0.9841038022813688,0.991187680608365
20100604,1.0111723574144487,1.0198485171102663,1.0272483269961978,1.0312358935361217,1.0334989353612167,1.022326577946768
20100611,0.9838530038022814,0.9890149049429657,0.9954986311787072,1.001386844106464,1.0013431558935362,1.0174901520912547
20100618,0.9681338783269962,0.9697246768060837,0.9710995817490494,0.9739197338403042,0.9777528897338403,1.0096190114068442
20100625,0.8972826235741445,0.8950219771863117,0.8908339923954373,0.8949536882129279,0.8911394296577946,0.9938568060836502
20100702,1.0729468060836502,1.0743012547528517,1.0804661977186312,1.0829754372623575,1.0785055893536122,1.005558783269962
20100709,0.9941899619771863,1.0008482509505703,1.005411330798479,1.01000927756654,1.0012536501901141,1.0070636882129278
20100716,1.0497663878326997,1.0522273384030418,1.058541102661597,1.0657758935361217,1.0723482509505704,1.0225818631178707
20100723,1.0400223574144487,1.044502433460076,1.0423389353612167,1.0523342205323194,1.0569405323193917,1.016918174904943
20100730,1.02734321299639,1.0238748375451263,1.025159025270758,1.0293418772563176,1.0388431407942238,1.0114999277978338
20100806,1.0070994223826715,1.0027906859205775,1.005008844765343,1.0034713357400722,1.0034948736462095,0.9963954512635379
20100813,0.9942175812274369,0.9941758844765343,0.99518,0.9978458122743682,1.0030392418772562,1.0088216606498195
20100820,1.0327830685920578,1.026843429602888,1.0249593862815884,1.0242587003610109,1.028568736462094,0.9957856678700361
20100827,1.0174283393501804,1.021599025270758,1.0254085559566788,1.0250993862815885,1.0337554151624548,1.0163270758122742
20100903,1.0285581227436822,1.0262690613718413,1.0241145848375452,1.0205136101083032,1.0219649819494585,0.9934068592057762
20100910,0.9450103610108304,0.9504986281588448,0.9519741516245488,0.9510771119133574,0.9536336101083033,1.008623249097473
20100917,1.0257414440433212,1.0215336101083032,1.020626750902527,1.0197162815884477,1.017875342960289,0.9921338989169675
20100921,1.0289806137184114,1.02900559566787,1.0318936101083032,1.0369197833935018,1.0448069675090252,1.0158263537906138
20100930,0.9723134296028881,0.9902764259927798,1.001932310469314,1.01460238267148,1.0166624909747293,1.0443490613718411
20101008,0.951705559566787,0.9674214440433213,0.9761859205776173,0.9940754512635379,0.9938080866425992,1.0421025270758122
20101015,1.0840201805054153,1.0745303610108303,1.071533249097473,1.0603197833935019,1.054127870036101,0.9701076895306859
20101022,1.0407746931407942,1.0344993501805055,1.0348759927797833,1.0284915523465703,1.0281227797833934,0.9873480866425993
20101029,1.035573176895307,1.0390250902527076,1.044090974729242,1.0429612274368232,1.0466236823104693,1.0110505054151624
20101105,0.9544270397111914,0.9434227797833935,0.9458854151624548,0.9549819133574007,0.960159963898917,1.0057329241877255
20101112,0.976106678700361,0.9728259566787004,0.9828798194945848,0.9896915162454873,0.9863161371841155,1.0102094584837544
20101119,1.020989963898917,1.0207627797833936,1.0180516245487365,1.0179694584837544,1.0086968953068591,0.9877069314079423
20101126,0.9559530324909747,0.9539219855595668,0.9686730324909747,0.9667173646209386,0.9721404693140794,1.0161874368231048
20101203,1.0395010469314079,1.034254620938628,1.0247290252707582,1.0247571841155234,1.0216517689530686,0.9821507220216606
20101210,0.9947898916967509,1.0004861371841156,0.9944457039711191,0.9977750180505415,0.9916181227436823,0.9968282310469314
20101217,0.9347287364620939,0.9390981949458483,0.9462085559566786,0.9511168953068592,0.9555631046931408,1.020834368231047
20101224,1.0473675451263538,1.0378713357400722,1.031541155234657,1.0220585198555956,1.0178320577617328,0.9704645126353791
20101231,0.9531693501805054,0.9569924909747293,0.9689026353790614,0.9708459566787003,0.9774249819494585,1.024255631768953
20110107,0.9298611913357401,0.92932,0.9366289891696751,0.9433209025270758,0.9504236823104694,1.0205624909747293
20110114,0.9780840433212996,0.9767527436823105,0.9834967148014441,0.98536440433213,0.9888684476534296,1.01078440433213
20110121,1.0385424187725631,1.0386413718411551,1.0401261010830325,1.0401759927797833,1.0435228158844765,1.0049803971119133
20110128,1.0516000722021661,1.049883393501805,1.056739963898917,1.0536863176895306,1.0567125270758122,1.0051124548736463
20110201,1.0678631228070175,1.0727210877192983,1.0748138947368422,1.0720169473684211,1.0778098596491228,1.0099467368421053
20110211,1.0380244912280703,1.0305992631578949,1.0326812631578948,1.0322166666666668,1.0342043157894736,0.9961798245614035
20110218,1.0023879298245615,1.0056418245614036,1.0082522105263159,1.0114798596491228,1.0168651929824561,1.0144772631578947
20110225,1.0062845263157896,1.0104915438596491,1.0181642456140352,1.0171027719298245,1.0178452631578947,1.0115607368421053
20110304,1.014559298245614,1.003239754385965,1.002003298245614,1.0055376842105264,1.0079711929824562,0.9934118947368421
20110311,0.9785025614035088,0.9849071228070175,0.982107298245614,0.9898419649122807,0.9847619298245613,1.0062593684210526
20110318,1.0275281754385965,1.0232230877192983,1.0295627368421052,1.0168449473684211,1.0165723508771929,0.9890441754385965
20110325,0.9676163157894737,0.9820804912280702,0.988903649122807,0.9836836842105263,0.9725738947368421,1.0049575789473684
20110401,1.023097649122807,1.0157678245614035,1.019287157894737,1.0187192631578947,1.0206577894736841,0.9975601403508771
20110408,1.0236706315789474,1.007052596491228,1.0163216140350877,1.0128475789473683,1.0135302456140352,0.9898596140350877
20110415,0.9673881403508772,0.9692458596491228,0.9710865964912281,0.9723538947368421,0.9873095789473684,1.0199214385964912
20110422,0.9791168421052632,0.9720598947368421,0.9747168421052632,0.9684077894736842,0.9644300350877193,0.9853131929824561
20110429,1.0081802105263158,0.9973470877192983,0.9990718947368421,1.0043383859649122,1.005358105263158,0.9971778947368422
20110506,1.0097508070175438,1.0101473684210527,1.0063600350877193,1.0005758245614036,0.9951257192982457,0.9853749122807017
20110513,0.9368827719298246,0.9547649824561404,0.9631714736842105,0.9682676140350877,0.9641735438596492,1.0272907719298245
20110520,0.9076071228070176,0.9328793684210526,0.934388596491228,0.9382881403508773,0.9414459649122807,1.0338388421052631
20110527,1.053644596491228,1.0406369122807018,1.0417586315789473,1.0395032631578947,1.0404741754385964,0.9868295789473684
20110603,0.9969639298245614,1.0008899649122807,1.001513052631579,0.9982703859649122,0.9946262456140351,0.9976623157894737
20110610,0.9438921403508772,0.9562379298245614,0.9565214385964912,0.9625355789473684,0.9597494385964912,1.015857298245614
20110617,1.0677175438596491,1.0601813333333334,1.0631430175438596,1.0652864912280702,1.070171403508772,1.0024538596491228
20110624,1.0269541403508773,1.0285514736842105,1.0324760350877193,1.0361225263157894,1.0335302456140352,1.0065761052631579
20110701,1.0241333684210527,1.0154619298245613,1.0124395087719298,1.0155384210526315,1.0127129824561403,0.9885796140350878
20110708,1.0139580701754385,1.0204485614035088,1.0163358947368422,1.0195185614035087,1.0235451578947368,1.0095870877192983
20110715,0.9436590526315789,0.9426082807017544,0.9430060350877193,0.9376371929824562,0.9372826315789474,0.9936235789473684
20110722,1.009067052631579,1.0101740350877193,1.0105167719298245,1.0067680350877193,1.0084850877192983,0.9994180350877193
20110729,0.9356447260273972,0.9244951369863013,0.9195391438356164,0.9233773630136985,0.9129374315068494,0.9772927054794521
20110805,1.0545472945205479,1.0546164041095891,1.0561210273972603,1.050163595890411,1.051791815068493,0.9972445205479452
20110812,0.9489621575342466,0.9564046917808219,0.9600122602739726,0.9573142808219178,0.9610272602739726,1.012065102739726
20110819,1.0182677397260274,1.0271685273972604,1.0331651712328767,1.0357700342465754,1.0358103767123288,1.0175426369863014
20110826,0.9392772945205479,0.9433601369863014,0.9452839726027398,0.9505139041095891,0.9501897260273973,1.0109124315068494
20110902,0.9797135616438356,0.9854018150684931,0.9909916780821918,0.9898794520547946,0.992295205479452,1.0125816438356166
20110909,0.9942911986301369,0.9950320547945205,1.001686095890411,1.0002380479452055,1.0008367123287671,1.00654551369863
20110916,0.9745048630136987,0.9788816438356165,0.9806604794520548,0.9849825,0.9892953767123288,1.0147905136986302
20110923,0.940620102739726,0.9462328424657535,0.9450185616438356,0.9468185616438356,0.9475677054794521,1.0069476027397262
20110930,1.039177910958904,1.0416678082191781,1.0415864383561644,1.0421517465753425,1.0455728082191782,1.006394897260274
20111014,0.9385724657534247,0.9355483904109589,0.935317191780822,0.9289366438356165,0.9305580821917808,0.9919856164383561
20111021,1.0574849657534247,1.0539778424657533,1.0612682534246576,1.0646366780821919,1.0740831164383562,1.0165981506849315
20111028,1.018340102739726,1.0236213356164383,1.0288540410958904,1.0280218493150686,1.036312602739726,1.0179725
20111104,1.0109652739726027,1.0112642123287672,1.0118991438356164,1.0158507534246575,1.0104447602739726,0.9994794863013698
20111111,0.9577117123287672,0.9535026712328768,0.9558105136986301,0.9547755821917808,0.9528942465753425,0.9951825342465753
20111118,0.9867035958904109,0.9849436643835616,0.979012808219178,0.9817673287671232,0.9815775684931507,0.9948739726027397
20111125,0.9376261643835616,0.9418315410958904,0.9441506849315069,0.9448635273972603,0.9440035616438356,1.0063773972602739
20111202,0.9786019520547945,0.9768419863013699,0.9830957534246575,0.9767077054794521,0.9751750342465754,0.9965730821917808
20111209,0.9510952397260274,0.9401212328767123,0.941262705479452,0.9305050342465753,0.9301630479452054,0.979067808219178
20111216,0.9514946917808219,0.9601716095890411,0.961291095890411,0.9622372602739726,0.9714090753424658,1.0199143835616438
20111223,0.9529787671232877,0.9614782876712329,0.9594687328767123,0.9640142465753425,0.9657408561643835,1.012762089041096
20111230,1.0319783561643836,1.0437144520547945,1.0471712671232878,1.0579277397260274,1.0683099315068494,1.0363315753424658
20120106,0.964901095890411,0.9699916780821918,0.9793956849315069,0.9839662671232877,0.9886924315068493,1.0237913356164383
20120113,1.0354767123287671,1.0484159246575342,1.0523431849315068,1.0526258219178082,1.056725582191781,1.0212488698630138
20120120,1.0271783561643835,1.0307120205479452,1.0357733561643836,1.0411572602739727,1.048519280821918,1.0213409246575342
20120203,1.031018322580645,1.0283995483870967,1.033438258064516,1.035778677419355,1.0375532903225806,1.0065349677419355
20120210,1.011632129032258,1.0145948387096775,1.0160043548387097,1.022279,1.0244207741935483,1.0127886451612904
20120217,1.041308387096774,1.0464775483870967,1.0490144193548387,1.0504456451612902,1.0505477741935483,1.0092393870967742
20120224,1.012277,1.007695322580645,1.0067945806451613,1.0070908387096775,1.0066193225806452,0.9943423225806451
20120302,1.0144969354838709,1.0170282258064516,1.0178410322580644,1.0205138064516128,1.023203129032258,1.008706193548387
20120309,0.9840642580645161,0.9838116774193548,0.9850174193548387,0.9875831290322581,0.9943673870967742,1.0103031290322582
20120316,0.9542494193548388,0.9590958064516129,0.9597742580645161,0.9612470967741935,0.9590707741935484,1.0048213548387097
20120323,0.9524694193548386,0.9603107741935484,0.9593684516129032,0.9647194838709677,0.9653667096774193,1.0128972903225806
20120330,1.0338575483870969,1.0368897741935483,1.042777548387097,1.039182870967742,1.0275952258064516,0.9937376774193548
20120406,1.0421301612903227,1.0532155806451613,1.0632324516129033,1.0570475483870967,1.0443361612903226,1.002206
20120413,0.9913201935483871,1.0055853548387097,1.008883193548387,1.0048562903225806,1.001105806451613,1.0097856129032259
20120420,1.0042367096774194,1.0064254838709676,1.0097293870967743,1.007867870967742,1.0051729032258065,1.0009361935483871
20120427,1.004120806451613,0.9952090322580646,0.9989511612903226,1.000775741935484,1.0045026451612904,1.0003818387096775
20120504,0.97977,0.9769238064516129,0.9808792580645161,0.9773197741935484,0.9811028387096774,1.0013328387096774
20120511,0.9814768709677419,0.9802161290322581,0.987929064516129,0.9835496774193548,0.979986,0.9985091290322581
20120518,1.007472935483871,1.0124769677419354,1.0087740322580645,1.004418,1.0011593548387097,0.9936864193548387
20120525,0.9780114838709677,0.9759148709677419,0.9801601935483871,0.9806097419354839,0.986118935483871,1.0081074516129032
20120601,0.999486064516129,1.003259935483871,1.004105741935484,1.0053084838709678,1.0033849354838709,1.0038988709677419
20120608,1.0093685483870967,1.0124119032258065,1.0132007419354838,1.0134807096774194,1.0205743548387096,1.011205806451613
20120615,0.9481339677419355,0.9460603548387096,0.9480441935483871,0.9465592258064516,0.9485145483870967,1.0003805806451613
20120621,1.0107153225806451,1.0062916129032258,1.0007276129032259,0.9953581290322581,0.9931364838709678,0.9824211612903225
20120629,0.9767947419354839,0.9710944516129032,0.9678024838709678,0.9622363225806452,0.9572264838709678,0.9804317419354839
20120706,0.9722700322580645,0.9685228709677419,0.9663606129032258,0.9668006129032258,0.9634975806451613,0.9912275483870967
